,Date,Open,High,Low,Close,Volume,symbol,exchange
0.084,1632722700000,0.071045,0.071144,0.071045,0.07112,127.3166,ETH/BTC,binance
0.085,1632723000000,0.071121,0.07115,0.071056,0.071107,164.065,ETH/BTC,binance
0.086,1632723300000,0.071109,0.071257,0.071089,0.071224,279.1933,ETH/BTC,binance
0.087,1632723600000,0.071224,0.071231,0.071032,0.07106,184.1498,ETH/BTC,binance
0.088,1632723900000,0.071065,0.071074,0.0709,0.071022,280.4004,ETH/BTC,binance
0.089,1632724200000,0.071025,0.071055,0.070984,0.071055,108.1994,ETH/BTC,binance
0.09,1632724500000,0.071059,0.071108,0.071032,0.071032,135.1496,ETH/BTC,binance
0.091,1632724800000,0.071013,0.071013,0.070924,0.070972,206.0759,ETH/BTC,binance
0.092,1632725100000,0.070972,0.070992,0.070894,0.070894,188.9221,ETH/BTC,binance
0.093,1632725400000,0.070894,0.071009,0.070868,0.070967,136.6734,ETH/BTC,binance
0.094,1632725700000,0.070965,0.070988,0.070581,0.070675,846.718,ETH/BTC,binance
0.095,1632726000000,0.070678,0.070822,0.07061,0.0707,471.0721,ETH/BTC,binance
0.096,1632726300000,0.070701,0.070743,0.07062,0.070627,257.9124,ETH/BTC,binance
0.097,1632726600000,0.070633,0.070636,0.070419,0.070582,649.4422,ETH/BTC,binance
0.098,1632726900000,0.070584,0.070708,0.07057,0.070674,334.1721,ETH/BTC,binance
0.099,1632727200000,0.070664,0.070715,0.070546,0.070653,275.0621,ETH/BTC,binance
0.1,1632727500000,0.070656,0.070682,0.070564,0.070656,203.9839,ETH/BTC,binance
0.101,1632727800000,0.070655,0.07074,0.070649,0.070684,349.9023,ETH/BTC,binance
0.102,1632728100000,0.070684,0.070709,0.070559,0.070561,236.6003,ETH/BTC,binance
0.103,1632728400000,0.070561,0.070678,0.070536,0.070678,226.1661,ETH/BTC,binance
0.104,1632728700000,0.070672,0.070826,0.070617,0.070797,196.4363,ETH/BTC,binance
0.105,1632729000000,0.070794,0.070816,0.070709,0.070709,230.1494,ETH/BTC,binance
0.106,1632729300000,0.07071,0.0708,0.070695,0.070751,176.3813,ETH/BTC,binance
0.107,1632729600000,0.070752,0.070847,0.070637,0.070651,367.9432,ETH/BTC,binance
0.108,1632729900000,0.070651,0.070753,0.070649,0.070694,129.47,ETH/BTC,binance
0.109,1632730200000,0.070692,0.070758,0.070646,0.070747,159.7888,ETH/BTC,binance
0.11,1632730500000,0.070751,0.070774,0.07069,0.070725,167.6665,ETH/BTC,binance
0.111,1632730800000,0.070725,0.070774,0.07068,0.070748,157.7898,ETH/BTC,binance
0.112,1632731100000,0.070748,0.070786,0.070715,0.070763,144.2421,ETH/BTC,binance
0.113,1632731400000,0.070763,0.070958,0.070748,0.07093,334.4022,ETH/BTC,binance
0.114,1632731700000,0.07093,0.071073,0.070912,0.071073,243.8172,ETH/BTC,binance
0.115,1632732000000,0.071072,0.07133,0.070943,0.070992,552.6988,ETH/BTC,binance
