,Date,Open,High,Low,Close,Volume,symbol,exchange
0.677,1634333100000,0.06249,0.062683,0.062429,0.062595,589.7316,ETH/BTC,binance
0.678,1634333400000,0.062593,0.062593,0.062453,0.062472,207.6936,ETH/BTC,binance
0.679,1634333700000,0.062473,0.062489,0.06239,0.062438,201.8289,ETH/BTC,binance
0.68,1634334000000,0.062443,0.062636,0.062437,0.062636,184.6074,ETH/BTC,binance
0.681,1634334300000,0.062638,0.062788,0.062638,0.06271,324.7623,ETH/BTC,binance
0.682,1634334600000,0.062708,0.062777,0.062603,0.062642,368.7461,ETH/BTC,binance
0.683,1634334900000,0.062644,0.062883,0.06263,0.062735,759.073,ETH/BTC,binance
0.684,1634335200000,0.062736,0.062751,0.062561,0.062564,968.2224,ETH/BTC,binance
0.685,1634335500000,0.062564,0.062594,0.062514,0.06252,724.4699,ETH/BTC,binance
0.686,1634335800000,0.062515,0.062589,0.062515,0.062557,253.0659,ETH/BTC,binance
0.687,1634336100000,0.062557,0.062637,0.062506,0.062593,239.9631,ETH/BTC,binance
0.688,1634336400000,0.062592,0.062732,0.062562,0.062702,317.3216,ETH/BTC,binance
0.689,1634336700000,0.062708,0.062756,0.06269,0.062704,435.5309,ETH/BTC,binance
0.69,1634337000000,0.062704,0.062729,0.062587,0.062719,177.1104,ETH/BTC,binance
0.691,1634337300000,0.062719,0.062766,0.062673,0.062764,178.0527,ETH/BTC,binance
0.692,1634337600000,0.062757,0.062769,0.062698,0.062698,206.3461,ETH/BTC,binance
0.693,1634337900000,0.062706,0.062808,0.0627,0.062801,227.0842,ETH/BTC,binance
0.694,1634338200000,0.062801,0.062817,0.062765,0.062778,212.3578,ETH/BTC,binance
0.695,1634338500000,0.062778,0.06285,0.062768,0.062806,222.6324,ETH/BTC,binance
0.696,1634338800000,0.062808,0.062879,0.06277,0.062846,211.8124,ETH/BTC,binance
0.697,1634339100000,0.062847,0.064026,0.062844,0.063044,1711.9592,ETH/BTC,binance
0.698,1634339400000,0.063043,0.06314,0.063,0.063003,312.1882,ETH/BTC,binance
0.699,1634339700000,0.063001,0.063016,0.062929,0.062964,414.8773,ETH/BTC,binance
0.7,1634340000000,0.062964,0.063007,0.062872,0.062873,391.9717,ETH/BTC,binance
0.701,1634340300000,0.062874,0.06291,0.062,0.062833,1292.4311,ETH/BTC,binance
0.702,1634340600000,0.062833,0.062946,0.062833,0.062893,269.1119,ETH/BTC,binance
0.703,1634340900000,0.062894,0.062932,0.062884,0.062926,154.0805,ETH/BTC,binance
0.704,1634341200000,0.062928,0.062929,0.062763,0.062774,224.3148,ETH/BTC,binance
0.705,1634341500000,0.062774,0.062928,0.062774,0.062918,229.125,ETH/BTC,binance
0.706,1634341800000,0.062919,0.062953,0.062843,0.062847,199.1843,ETH/BTC,binance
0.707,1634342100000,0.062848,0.062857,0.062651,0.062732,437.815,ETH/BTC,binance
0.708,1634342400000,0.062727,0.062775,0.062635,0.062758,517.1333,ETH/BTC,binance
0.709,1634342700000,0.062757,0.062834,0.062729,0.062834,347.9709,ETH/BTC,binance
0.71,1634343000000,0.062835,0.062849,0.062753,0.062792,214.3502,ETH/BTC,binance
0.711,1634343300000,0.062784,0.062834,0.062749,0.062805,194.3661,ETH/BTC,binance
0.712,1634343600000,0.062805,0.062807,0.062619,0.06267,228.2365,ETH/BTC,binance
0.713,1634343900000,0.062669,0.06268,0.062594,0.062627,194.3492,ETH/BTC,binance
0.714,1634344200000,0.062627,0.062701,0.062618,0.062692,100.8703,ETH/BTC,binance
0.715,1634344500000,0.062691,0.062776,0.062674,0.062773,400.997,ETH/BTC,binance
0.716,1634344800000,0.062772,0.062924,0.06275,0.06278,380.0848,ETH/BTC,binance
0.717,1634345100000,0.062775,0.06278,0.062666,0.062675,216.5035,ETH/BTC,binance
0.718,1634345400000,0.062681,0.062692,0.062618,0.062625,166.5091,ETH/BTC,binance
0.719,1634345700000,0.062625,0.062639,0.062565,0.062573,323.9718,ETH/BTC,binance
0.72,1634346000000,0.062573,0.06264,0.062567,0.062585,257.2331,ETH/BTC,binance
0.721,1634346300000,0.062584,0.062645,0.062555,0.062583,305.612,ETH/BTC,binance
0.722,1634346600000,0.062583,0.06267,0.062568,0.062615,385.3108,ETH/BTC,binance
0.723,1634346900000,0.062615,0.062689,0.062596,0.062682,342.9796,ETH/BTC,binance
0.724,1634347200000,0.062685,0.062685,0.062574,0.062598,240.1573,ETH/BTC,binance
0.725,1634347500000,0.062598,0.062599,0.062508,0.062549,278.5172,ETH/BTC,binance
0.726,1634347800000,0.062548,0.062548,0.062359,0.06239,654.7293,ETH/BTC,binance
0.727,1634348100000,0.062388,0.062504,0.062359,0.06243,512.9155,ETH/BTC,binance
0.728,1634348400000,0.062429,0.062462,0.062406,0.062445,326.0183,ETH/BTC,binance
0.729,1634348700000,0.062444,0.062508,0.062436,0.062441,224.7107,ETH/BTC,binance
0.73,1634349000000,0.062441,0.062496,0.062438,0.062466,277.201,ETH/BTC,binance
0.731,1634349300000,0.062465,0.062505,0.062465,0.06249,274.5065,ETH/BTC,binance
0.732,1634349600000,0.06249,0.062576,0.062477,0.062522,455.0192,ETH/BTC,binance
0.733,1634349900000,0.062522,0.06257,0.062472,0.062517,319.7641,ETH/BTC,binance
0.734,1634350200000,0.062517,0.06259,0.062506,0.062577,242.7881,ETH/BTC,binance
0.735,1634350500000,0.062576,0.0626,0.062568,0.062597,207.0044,ETH/BTC,binance
0.736,1634350800000,0.062596,0.062625,0.062575,0.062584,217.7024,ETH/BTC,binance
0.737,1634351100000,0.06258,0.062589,0.062501,0.062522,298.8361,ETH/BTC,binance
0.738,1634351400000,0.062521,0.062552,0.062479,0.062525,241.3864,ETH/BTC,binance
0.739,1634351700000,0.062527,0.062604,0.062527,0.062559,286.0437,ETH/BTC,binance
0.74,1634352000000,0.06256,0.062606,0.062554,0.062562,241.3104,ETH/BTC,binance
0.741,1634352300000,0.062562,0.062592,0.062548,0.062577,184.2117,ETH/BTC,binance
0.742,1634352600000,0.062577,0.062578,0.06235,0.062381,470.0988,ETH/BTC,binance
0.743,1634352900000,0.062382,0.062539,0.062382,0.06253,207.0002,ETH/BTC,binance
0.744,1634353200000,0.062531,0.062535,0.062418,0.062424,191.0449,ETH/BTC,binance
0.745,1634353500000,0.062427,0.062435,0.062365,0.062365,217.2267,ETH/BTC,binance
0.746,1634353800000,0.062365,0.062365,0.06227,0.06228,255.8479,ETH/BTC,binance
0.747,1634354100000,0.062283,0.062419,0.062283,0.062419,97.4432,ETH/BTC,binance
0.748,1634354400000,0.06242,0.062501,0.06242,0.062481,184.4355,ETH/BTC,binance
0.749,1634354700000,0.062484,0.062491,0.062433,0.062445,139.9849,ETH/BTC,binance
0.75,1634355000000,0.062444,0.062444,0.062406,0.062407,112.2859,ETH/BTC,binance
0.751,1634355300000,0.062409,0.062437,0.06238,0.062421,158.9296,ETH/BTC,binance
0.752,1634355600000,0.062428,0.062495,0.062427,0.062478,154.0484,ETH/BTC,binance
0.753,1634355900000,0.06248,0.062501,0.062442,0.062481,185.9208,ETH/BTC,binance
0.754,1634356200000,0.062481,0.062481,0.062344,0.062364,265.0647,ETH/BTC,binance
0.755,1634356500000,0.062361,0.062361,0.062296,0.062334,199.399,ETH/BTC,binance
0.756,1634356800000,0.062331,0.062351,0.062301,0.062313,126.4357,ETH/BTC,binance
0.757,1634357100000,0.062313,0.062368,0.062261,0.062332,258.5033,ETH/BTC,binance
0.758,1634357400000,0.062325,0.062352,0.06206,0.06212,515.9071,ETH/BTC,binance
0.759,1634357700000,0.062114,0.062376,0.062066,0.062277,471.2161,ETH/BTC,binance
0.76,1634358000000,0.062283,0.06229,0.062142,0.062215,237.4927,ETH/BTC,binance
0.761,1634358300000,0.062212,0.062212,0.062117,0.062169,118.288,ETH/BTC,binance
0.762,1634358600000,0.062177,0.062229,0.062149,0.062168,214.4182,ETH/BTC,binance
0.763,1634358900000,0.062177,0.062294,0.062177,0.062191,205.53,ETH/BTC,binance
0.764,1634359200000,0.062191,0.062196,0.062117,0.062121,155.659,ETH/BTC,binance
0.765,1634359500000,0.062121,0.06218,0.062115,0.062151,163.5799,ETH/BTC,binance
0.766,1634359800000,0.062151,0.062171,0.062115,0.06216,312.7424,ETH/BTC,binance
0.767,1634360100000,0.06216,0.062213,0.062046,0.0621,478.839,ETH/BTC,binance
0.768,1634360400000,0.0621,0.062148,0.062078,0.062141,121.2458,ETH/BTC,binance
0.769,1634360700000,0.062145,0.062206,0.062135,0.062151,165.0524,ETH/BTC,binance
0.77,1634361000000,0.062149,0.062155,0.062027,0.062043,225.1445,ETH/BTC,binance
0.771,1634361300000,0.062043,0.062132,0.062043,0.062101,209.1243,ETH/BTC,binance
0.772,1634361600000,0.062103,0.062127,0.06202,0.06204,470.3394,ETH/BTC,binance
0.773,1634361900000,0.06204,0.062138,0.061981,0.06199,587.1052,ETH/BTC,binance
0.774,1634362200000,0.061989,0.062063,0.061944,0.06198,233.4564,ETH/BTC,binance
0.775,1634362500000,0.06198,0.06204,0.06195,0.061952,101.1697,ETH/BTC,binance
0.776,1634362800000,0.061951,0.062006,0.061925,0.061997,258.0062,ETH/BTC,binance
0.777,1634363100000,0.061998,0.062113,0.061997,0.062034,258.6488,ETH/BTC,binance
0.778,1634363400000,0.062034,0.062072,0.061993,0.062015,149.6052,ETH/BTC,binance
0.779,1634363700000,0.062013,0.062082,0.062012,0.062058,126.7334,ETH/BTC,binance
0.78,1634364000000,0.062058,0.06206,0.062046,0.062053,147.4841,ETH/BTC,binance
0.781,1634364300000,0.062052,0.062094,0.062029,0.062082,547.7376,ETH/BTC,binance
0.782,1634364600000,0.062085,0.062086,0.062008,0.062061,180.384,ETH/BTC,binance
0.783,1634364900000,0.062062,0.062098,0.061963,0.062045,256.4292,ETH/BTC,binance
0.784,1634365200000,0.062043,0.062198,0.062043,0.062158,425.6326,ETH/BTC,binance
0.785,1634365500000,0.062157,0.062191,0.062121,0.062149,163.0685,ETH/BTC,binance
0.786,1634365800000,0.062151,0.062155,0.062099,0.062122,103.7063,ETH/BTC,binance
0.787,1634366100000,0.062121,0.062149,0.06206,0.062061,173.5678,ETH/BTC,binance
0.788,1634366400000,0.062046,0.06212,0.062031,0.062119,148.2914,ETH/BTC,binance
0.789,1634366700000,0.06212,0.062131,0.062082,0.06213,196.8792,ETH/BTC,binance
0.79,1634367000000,0.06213,0.062243,0.062128,0.062227,193.4565,ETH/BTC,binance
0.791,1634367300000,0.062226,0.062234,0.062173,0.062205,233.7488,ETH/BTC,binance
0.792,1634367600000,0.062205,0.062249,0.0622,0.062202,440.0702,ETH/BTC,binance
0.793,1634367900000,0.062201,0.062202,0.062052,0.062053,199.6699,ETH/BTC,binance
0.794,1634368200000,0.062052,0.062123,0.062052,0.062073,173.4157,ETH/BTC,binance
0.795,1634368500000,0.062058,0.062166,0.062051,0.062137,126.6474,ETH/BTC,binance
0.796,1634368800000,0.062141,0.062165,0.062106,0.062128,197.5949,ETH/BTC,binance
0.797,1634369100000,0.06213,0.062183,0.062113,0.062146,213.1249,ETH/BTC,binance
0.798,1634369400000,0.062149,0.062186,0.062144,0.06216,260.0886,ETH/BTC,binance
0.799,1634369700000,0.062159,0.062295,0.062149,0.06222,259.7575,ETH/BTC,binance
0.8,1634370000000,0.06222,0.062278,0.062207,0.062268,209.2215,ETH/BTC,binance
0.801,1634370300000,0.062268,0.062302,0.062228,0.062278,144.1524,ETH/BTC,binance
0.802,1634370600000,0.062278,0.06236,0.062277,0.06236,262.5909,ETH/BTC,binance
0.803,1634370900000,0.062361,0.062421,0.06236,0.062421,542.5421,ETH/BTC,binance
0.804,1634371200000,0.062421,0.062458,0.062361,0.062378,416.3938,ETH/BTC,binance
0.805,1634371500000,0.062378,0.062537,0.06236,0.062534,321.0491,ETH/BTC,binance
0.806,1634371800000,0.062534,0.062634,0.062479,0.062617,718.8975,ETH/BTC,binance
0.807,1634372100000,0.062621,0.062721,0.062579,0.06272,661.183,ETH/BTC,binance
